OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,LOGRECNO,geoname,Workers_16_and_older,Drove_alone,Carpool,Public_Transportation,Walked,Other_Means,Non_SOV_Commuters,Pct_Non_SOV_Commuters,GlobalID,Shape__Area,Shape__Length
3997,37,119,001507,1,371190015071,Block Group 1,0016166,"Block Group 1, Census Tract 15.07, Mecklenburg County, North Carolina",858,466,387,108,32,0,805,0.93822844,4368aa18-e005-4d35-bd46-5bc5fa5223d0,5583469.03790283,9515.27790521498
3998,37,119,003203,2,371190032032,Block Group 2,0016324,"Block Group 2, Census Tract 32.03, Mecklenburg County, North Carolina",422,396,0,52,17,0,20,0.04739336,b4c92828-a183-484d-92a9-4b872ef07557,5031504.14508057,13234.0566620117
3999,37,119,002002,3,371190020023,Block Group 3,0016233,"Block Group 3, Census Tract 20.02, Mecklenburg County, North Carolina",416,467,0,0,0,0,0,0,86aca46f-9dcf-4d29-b856-b0ac2cd587a4,13286994.8084717,15803.4933072022
4000,37,119,003016,1,371190030161,Block Group 1,0016301,"Block Group 1, Census Tract 30.16, Mecklenburg County, North Carolina",1168,988,99,18,0,0,232,0.19863014,2a94b7df-fe20-4c66-b477-be1b98ccbedf,11337668.9162598,16866.0641660863
4001,37,119,005831,2,371190058312,Block Group 2,0016545,"Block Group 2, Census Tract 58.31, Mecklenburg County, North Carolina",1260,1096,74,89,16,15,218,0.17301587,f590709c-120c-4aa0-b2ca-f8c0495ad11b,11151712.0609131,15171.9185929655
4002,37,119,005815,1,371190058151,Block Group 1,0016521,"Block Group 1, Census Tract 58.15, Mecklenburg County, North Carolina",1250,1088,118,15,19,0,326,0.2608,1103c48c-b772-4df7-a7c9-a48406eaf557,45841391.6577148,31477.3316830545
4003,37,119,000100,3,371190001003,Block Group 3,0016133,"Block Group 3, Census Tract 1, Mecklenburg County, North Carolina",645,460,45,23,384,0,282,0.4372093,c91f269b-a052-4518-a0ab-ebe4d9f7752b,2085153.55096436,7727.16152360987
4004,37,119,003802,1,371190038021,Block Group 1,0016343,"Block Group 1, Census Tract 38.02, Mecklenburg County, North Carolina",458,304,90,17,0,0,201,0.43886463,a3656bba-0c00-4601-8899-261455aeac9d,7853576.0824585,11295.5106951767
4005,37,119,005509,1,371190055091,Block Group 1,0016420,"Block Group 1, Census Tract 55.09, Mecklenburg County, North Carolina",1113,908,125,0,0,0,544,0.48876909,38dc31a8-8ad7-4269-9345-16752912d4a6,40450607.2214966,26589.8575966141
4006,37,119,005911,1,371190059111,Block Group 1,0016595,"Block Group 1, Census Tract 59.11, Mecklenburg County, North Carolina",1431,1132,137,45,24,92,364,0.25436758,cd5e125f-dcf1-41e5-b2bb-013ea6f4f48b,216603803.838989,62114.8787318041
4007,37,119,005828,3,371190058283,Block Group 3,0016539,"Block Group 3, Census Tract 58.28, Mecklenburg County, North Carolina",706,629,76,13,10,0,155,0.21954674,7c89e95f-1ffa-4cda-a417-f3ff979dfd00,8738401.33459473,14867.0492242545
4008,37,119,004303,1,371190043031,Block Group 1,0016376,"Block Group 1, Census Tract 43.03, Mecklenburg County, North Carolina",1445,1232,188,29,30,32,347,0.24013841,54307b33-8961-4803-93de-be8639dbfffe,45952486.7979126,37691.7310172356
4009,37,119,001916,2,371190019162,Block Group 2,0016214,"Block Group 2, Census Tract 19.16, Mecklenburg County, North Carolina",1057,988,48,25,0,0,132,0.12488174,436772aa-cb95-4a9e-9fde-ce190ed5b5b9,20297182.2176514,20105.6121116784
4010,37,119,005909,1,371190059091,Block Group 1,0016592,"Block Group 1, Census Tract 59.09, Mecklenburg County, North Carolina",2921,2628,305,68,55,72,792,0.27114002,68f78db2-7e67-420e-9171-10e1c1f8f3e3,89572011.156311,37566.2772185966
4011,37,119,006208,1,371190062081,Block Group 1,0016647,"Block Group 1, Census Tract 62.08, Mecklenburg County, North Carolina",1771,1703,119,0,5,11,230,0.12987013,33b090fd-2b81-4e7b-8262-de1bb471303d,36294776.9770508,25051.862398958
4012,37,119,006213,1,371190062131,Block Group 1,0016657,"Block Group 1, Census Tract 62.13, Mecklenburg County, North Carolina",1724,1602,68,56,66,34,212,0.12296984,10761c10-265f-429f-9dea-ed1f6ea62548,371863822.04071,115406.329302637
4013,37,119,001910,2,371190019102,Block Group 2,0016198,"Block Group 2, Census Tract 19.10, Mecklenburg County, North Carolina",674,568,103,38,0,8,146,0.21661721,e9429c2d-d202-4c53-b078-092759499045,8595490.64416504,14474.155806894
4014,37,119,002002,2,371190020022,Block Group 2,0016232,"Block Group 2, Census Tract 20.02, Mecklenburg County, North Carolina",630,602,32,0,16,19,61,0.0968254,f18e12dd-f065-41fd-b98d-eee367d6de48,21878625.8092041,21624.9033492952
4015,37,119,003400,3,371190034003,Block Group 3,0016333,"Block Group 3, Census Tract 34, Mecklenburg County, North Carolina",912,730,29,89,42,19,223,0.24451754,68ecbdc3-e425-4085-949e-ce3a2f3aa47a,6901499.4609375,11115.3341949089
4016,37,119,005913,2,371190059132,Block Group 2,0016600,"Block Group 2, Census Tract 59.13, Mecklenburg County, North Carolina",1685,1600,243,0,0,0,90,0.05341246,ecfb9d14-5b22-45cb-9a73-6cc1835e6a58,31425393.3782959,24557.094988513
4017,37,119,004304,1,371190043041,Block Group 1,0016377,"Block Group 1, Census Tract 43.04, Mecklenburg County, North Carolina",1595,1453,145,21,27,12,490,0.30721003,92442f2c-fa7d-480f-9cad-ab13333fd21e,31817374.2947998,23617.7668785028
4018,37,119,005910,1,371190059101,Block Group 1,0016594,"Block Group 1, Census Tract 59.10, Mecklenburg County, North Carolina",3327,2843,312,16,54,11,558,0.16771867,4dfb8d26-d7d5-45fc-b51e-067a6794d589,45339223.8409424,29912.7054215247
4019,37,119,006405,1,371190064051,Block Group 1,0016676,"Block Group 1, Census Tract 64.05, Mecklenburg County, North Carolina",1326,1231,111,0,22,47,259,0.19532428,a683c8f7-eeb1-47cc-aba9-0bc77ec84df2,29543305.3850708,25281.7729546165
4020,37,119,006212,2,371190062122,Block Group 2,0016656,"Block Group 2, Census Tract 62.12, Mecklenburg County, North Carolina",620,578,52,9,40,0,158,0.25483871,30ee7be5-5aa1-40a5-a658-b679ab317c7c,9225435.42541504,14561.0235430151
4021,37,119,000400,1,371190004001,Block Group 1,0016137,"Block Group 1, Census Tract 4, Mecklenburg County, North Carolina",1525,1105,64,77,319,71,570,0.37377049,37958201-b139-4fc4-87f2-a50f095a7cf8,11053141.4921265,15701.8709308742
4022,37,119,003012,1,371190030121,Block Group 1,0016294,"Block Group 1, Census Tract 30.12, Mecklenburg County, North Carolina",393,361,12,8,0,0,80,0.20356234,40c948aa-947c-4b52-bc8f-28c7b695dfc6,31926109.1030884,27426.5887312757
4023,37,119,004800,1,371190048001,Block Group 1,0016389,"Block Group 1, Census Tract 48, Mecklenburg County, North Carolina",446,265,49,64,0,0,193,0.43273543,9204be5e-eea8-416c-8795-d4919973d559,11121254.3890381,14206.4403812131
4024,37,119,005917,1,371190059171,Block Group 1,0016608,"Block Group 1, Census Tract 59.17, Mecklenburg County, North Carolina",1922,1583,339,19,68,0,795,0.41363163,e9c23a2e-baf5-4973-bd08-85dbd2397f00,23829564.8433838,21270.3465179294
4025,37,119,005522,2,371190055222,Block Group 2,0016451,"Block Group 2, Census Tract 55.22, Mecklenburg County, North Carolina",1262,1174,23,60,8,0,238,0.18858954,2b42b8fd-d6ae-4f10-84d5-54ce1cac6c8b,11646835.2688599,16414.0521070256
4026,37,119,001917,1,371190019171,Block Group 1,0016215,"Block Group 1, Census Tract 19.17, Mecklenburg County, North Carolina",929,740,257,0,0,25,232,0.24973089,5c879600-4a49-4494-86ba-0d6d2afc6ec5,22658966.1300049,20585.1645127972
4027,37,119,006404,2,371190064042,Block Group 2,0016675,"Block Group 2, Census Tract 64.04, Mecklenburg County, North Carolina",1635,1609,59,7,8,19,172,0.10519878,54747b50-50a4-417f-b266-cdbbc3e38ab9,133102701.69104,60492.400623654
4028,37,119,001608,1,371190016081,Block Group 1,0016182,"Block Group 1, Census Tract 16.08, Mecklenburg County, North Carolina",1257,803,288,76,0,39,829,0.65950676,0694f938-eea6-45eb-a12e-9f0aec54745b,11730277.6233521,16211.8555050537
4029,37,119,004000,4,371190040004,Block Group 4,0016364,"Block Group 4, Census Tract 40, Mecklenburg County, North Carolina",829,619,93,72,0,0,274,0.3305187,e62dd3eb-cb10-4bf1-bba0-2c8a1452e25a,65890538.5872803,42702.7274948254
4030,37,119,003807,2,371190038072,Block Group 2,0016352,"Block Group 2, Census Tract 38.07, Mecklenburg County, North Carolina",1609,1095,293,169,22,35,846,0.52579242,6c9d59d2-31f3-42ab-b574-af61f0de3125,19094408.4769897,22088.6744085197
4031,37,119,002906,1,371190029061,Block Group 1,0016276,"Block Group 1, Census Tract 29.06, Mecklenburg County, North Carolina",803,570,80,0,0,0,133,0.16562889,404897c0-d7ca-4092-8e4e-37dba221c99b,6905975.47888184,14680.679523166
4032,37,119,003007,2,371190030072,Block Group 2,0016282,"Block Group 2, Census Tract 30.07, Mecklenburg County, North Carolina",900,767,35,14,0,0,115,0.12777778,7241179b-6a10-4d01-845c-4b7eb18f76d1,24979226.4369507,25095.7690734909
4033,37,119,001802,1,371190018021,Block Group 1,0016195,"Block Group 1, Census Tract 18.02, Mecklenburg County, North Carolina",799,724,24,35,22,0,257,0.32165207,f45613a8-f8ad-4755-a912-8298dc687d34,11614440.2965088,19083.6578151145
4034,37,119,003011,3,371190030113,Block Group 3,0016291,"Block Group 3, Census Tract 30.11, Mecklenburg County, North Carolina",438,522,36,10,0,0,58,0.13242009,f1cfe63d-8762-4280-92ba-8b432ee79d35,13766884.0318604,18158.0824467211
4035,37,119,002903,2,371190029032,Block Group 2,0016267,"Block Group 2, Census Tract 29.03, Mecklenburg County, North Carolina",445,502,0,0,0,0,13,0.02921348,d2d76ade-52a3-41f0-ab9f-7d621476a849,23879958.1530151,21160.607101008
4036,37,119,001702,4,371190017024,Block Group 4,0016191,"Block Group 4, Census Tract 17.02, Mecklenburg County, North Carolina",1467,588,690,226,0,0,1295,0.88275392,2ae03a3c-c0c3-4d5d-a3d8-cc5947c6747f,9038153.62176514,15806.3893684009
4037,37,119,004000,3,371190040003,Block Group 3,0016363,"Block Group 3, Census Tract 40, Mecklenburg County, North Carolina",356,453,0,30,0,0,30,0.08426966,07e9f99f-18e2-4f03-bf22-f80cd2e77fde,12184565.9448242,16104.0846292508
4038,37,119,004700,1,371190047001,Block Group 1,0016388,"Block Group 1, Census Tract 47, Mecklenburg County, North Carolina",599,363,58,47,197,19,341,0.56928214,f8343852-827b-4920-b16e-08f792470e6a,12118491.0335693,16434.631600399
4039,37,119,002003,4,371190020034,Block Group 4,0016238,"Block Group 4, Census Tract 20.03, Mecklenburg County, North Carolina",369,323,0,0,0,0,0,0,5b4adefa-85f4-48ca-97a6-f26cd8f4d2da,19277994.8363647,23691.1100722245
4040,37,119,004500,1,371190045001,Block Group 1,0016383,"Block Group 1, Census Tract 45, Mecklenburg County, North Carolina",349,191,15,6,10,16,121,0.34670487,b6a6e1fa-1a39-4d92-bd07-09f3e4b393d2,13303656.8894043,17195.7796416427
4041,37,119,003007,5,371190030075,Block Group 5,0016285,"Block Group 5, Census Tract 30.07, Mecklenburg County, North Carolina",334,336,0,0,0,0,0,0,0f1ddaaa-e7fd-4384-9023-3403bee3bb6c,20000322.9036865,23295.9012003431
4042,37,119,006006,1,371190060061,Block Group 1,0016612,"Block Group 1, Census Tract 60.06, Mecklenburg County, North Carolina",1469,1489,249,29,0,0,518,0.35262083,7280de7a-2781-401a-b0a9-ccc108cbf78c,27128672.7304077,26685.5507578177
4043,37,119,005823,1,371190058231,Block Group 1,0016527,"Block Group 1, Census Tract 58.23, Mecklenburg County, North Carolina",355,383,14,0,0,14,16,0.04507042,8bc7891f-ab86-4e39-94d7-e66c2a15b84c,41556618.2763062,28498.3316037035
4044,37,119,006406,3,371190064063,Block Group 3,0016680,"Block Group 3, Census Tract 64.06, Mecklenburg County, North Carolina",1885,1531,87,24,0,105,640,0.33952255,ad8cc035-e056-4552-9201-825103540dcd,25059288.2252197,22266.0113994086
4045,37,119,003105,1,371190031051,Block Group 1,0016313,"Block Group 1, Census Tract 31.05, Mecklenburg County, North Carolina",956,838,43,27,0,43,96,0.10041841,4e134912-0074-4457-ad21-405776ef9350,16307648.7312622,17748.1394294039
4046,37,119,001922,2,371190019222,Block Group 2,0016228,"Block Group 2, Census Tract 19.22, Mecklenburg County, North Carolina",1097,920,69,26,56,25,143,0.13035552,6e67f5c0-6e9e-4a43-9476-84e069cff444,25476033.0829468,30831.3201680977
4047,37,119,003201,1,371190032011,Block Group 1,0016321,"Block Group 1, Census Tract 32.01, Mecklenburg County, North Carolina",699,478,185,0,0,0,375,0.53648069,d30df647-8084-45af-94b7-663fd72ae21c,7849706.29516602,12377.7302621502
4048,37,119,006406,1,371190064061,Block Group 1,0016678,"Block Group 1, Census Tract 64.06, Mecklenburg County, North Carolina",846,659,0,0,128,16,212,0.25059102,cf1af42f-1076-4647-98c1-ede47abda5a6,17909121.2121582,19456.6006296852
4049,37,119,005811,2,371190058112,Block Group 2,0016517,"Block Group 2, Census Tract 58.11, Mecklenburg County, North Carolina",800,790,84,5,12,0,211,0.26375,592ee6f1-f157-4eac-929b-425ef8192925,16768953.2709351,20103.3444018454
4050,37,119,005843,1,371190058431,Block Group 1,0016571,"Block Group 1, Census Tract 58.43, Mecklenburg County, North Carolina",628,484,50,43,2,0,125,0.19904459,fc1eff0e-45c5-4230-824b-2add9479c86c,20709291.230896,20852.3275935812
4051,37,119,004302,3,371190043023,Block Group 3,0016375,"Block Group 3, Census Tract 43.02, Mecklenburg County, North Carolina",499,312,13,96,30,0,121,0.24248497,3719be9a-739e-4f4e-ab48-f6313e8fab60,9951010.22686768,13974.886025589
4052,37,119,005604,3,371190056043,Block Group 3,0016464,"Block Group 3, Census Tract 56.04, Mecklenburg County, North Carolina",542,147,51,21,218,0,355,0.65498155,dc7c8971-9d6d-437a-a4a3-ca0c2398dda8,3367482.30633545,7757.10662247963
4053,37,119,006203,2,371190062032,Block Group 2,0016641,"Block Group 2, Census Tract 62.03, Mecklenburg County, North Carolina",1048,1025,21,0,0,0,88,0.08396947,c15fbd18-38ff-4fe8-8852-8535be29be21,44438970.9188843,40289.1126072634
4054,37,119,005523,3,371190055233,Block Group 3,0016455,"Block Group 3, Census Tract 55.23, Mecklenburg County, North Carolina",1095,926,42,0,24,0,160,0.14611872,1272c27c-eb83-428a-bf77-a1358b827ff9,15749260.8823853,17166.6989599283
4055,37,119,003109,2,371190031092,Block Group 2,0016320,"Block Group 2, Census Tract 31.09, Mecklenburg County, North Carolina",787,424,195,75,21,25,530,0.67344346,53b3b03b-3ba9-4829-aa68-635ac60c7ed8,2723502.76171875,7958.97505148932
4056,37,119,005613,1,371190056131,Block Group 1,0016474,"Block Group 1, Census Tract 56.13, Mecklenburg County, North Carolina",1328,1320,95,20,0,31,186,0.14006024,9888f7bc-c924-45bf-8329-b89999e0f789,61598404.1298828,40723.1632115245
4057,37,119,003805,1,371190038051,Block Group 1,0016346,"Block Group 1, Census Tract 38.05, Mecklenburg County, North Carolina",1662,1429,457,135,25,46,920,0.55354994,b11970f6-032a-4187-a791-336aa1268949,89004267.9220581,39596.906598722
4058,37,119,003015,2,371190030152,Block Group 2,0016299,"Block Group 2, Census Tract 30.15, Mecklenburg County, North Carolina",964,922,30,5,0,0,25,0.02593361,b26295e2-32c6-478a-82c3-732b2eaa0ae9,22758901.2125244,23441.648171242
4059,37,119,002004,3,371190020043,Block Group 3,0016242,"Block Group 3, Census Tract 20.04, Mecklenburg County, North Carolina",1156,1021,219,28,0,0,494,0.42733564,c4d1cce6-54f2-4600-ab84-a85dc2a10b67,12992895.5162354,16559.2726159813
4060,37,119,005514,3,371190055143,Block Group 3,0016436,"Block Group 3, Census Tract 55.14, Mecklenburg County, North Carolina",1030,1183,0,21,39,0,97,0.09417476,47a65380-cc7f-4758-bf6f-7628b978521f,22366862.2893066,27531.0772570638
4061,37,119,004900,1,371190049001,Block Group 1,0016392,"Block Group 1, Census Tract 49, Mecklenburg County, North Carolina",237,221,11,15,0,0,35,0.14767932,3f22c243-27ba-4dfa-9d10-aaae63925698,9489828.25054932,12506.2768011764
4062,37,119,001920,3,371190019203,Block Group 3,0016225,"Block Group 3, Census Tract 19.20, Mecklenburg County, North Carolina",416,457,2,1,0,0,3,0.00721154,1b89f086-0dad-471e-b69b-3e628e0d75ad,5033422.29211426,10882.2861171303
4063,37,119,003108,2,371190031082,Block Group 2,0016318,"Block Group 2, Census Tract 31.08, Mecklenburg County, North Carolina",1258,840,203,71,15,16,672,0.53418124,0c3a8494-3188-4be7-b406-0b943111c6a2,12572436.8253174,14729.2317950117
4064,37,119,005612,2,371190056122,Block Group 2,0016473,"Block Group 2, Census Tract 56.12, Mecklenburg County, North Carolina",923,967,51,20,1,0,156,0.16901408,cead78d0-607c-469b-963a-c053c23c6bb1,23331729.3203735,21913.6726484926
4065,37,119,003007,3,371190030073,Block Group 3,0016283,"Block Group 3, Census Tract 30.07, Mecklenburg County, North Carolina",594,607,53,16,0,0,15,0.02525253,5fa652bc-ad98-48f8-992f-c3dfc45b83a8,23332830.3179932,30081.6120503615
4066,37,119,006010,1,371190060101,Block Group 1,0016622,"Block Group 1, Census Tract 60.10, Mecklenburg County, North Carolina",952,726,80,16,0,0,162,0.17016807,6d43c1dc-51fd-4b92-8d63-cd98fcb0d01c,32371838.4632568,25716.2278291709
4067,37,119,003016,3,371190030163,Block Group 3,0016303,"Block Group 3, Census Tract 30.16, Mecklenburg County, North Carolina",739,573,53,100,0,0,197,0.26657645,e17aea1f-48da-4c5f-b814-ab8c624f2211,5943981.93060303,11886.3866605327
4068,37,119,005511,3,371190055113,Block Group 3,0016427,"Block Group 3, Census Tract 55.11, Mecklenburg County, North Carolina",851,849,6,0,0,0,38,0.04465335,906e51e6-140d-4452-9f07-3b4e2fa4b0fb,5156996.95367432,10629.6233446967
4069,37,119,005620,1,371190056201,Block Group 1,0016486,"Block Group 1, Census Tract 56.20, Mecklenburg County, North Carolina",1259,1121,112,5,0,60,320,0.25416998,b79775da-4e68-4fd1-9796-a22d90589706,70364609.1658936,40677.8069821674
4070,37,119,004400,1,371190044001,Block Group 1,0016381,"Block Group 1, Census Tract 44, Mecklenburg County, North Carolina",374,403,32,0,0,0,72,0.19251337,61722b57-8a13-4ccb-8316-6c8fd5c1c2f8,29672633.0415039,28882.082467353
4071,37,119,005609,1,371190056091,Block Group 1,0016468,"Block Group 1, Census Tract 56.09, Mecklenburg County, North Carolina",1602,1424,121,27,75,38,434,0.27091136,fa2b972a-f5cb-486c-acc7-2344d596ffd5,35054606.7982788,27423.7420157281
4072,37,119,005916,2,371190059162,Block Group 2,0016607,"Block Group 2, Census Tract 59.16, Mecklenburg County, North Carolina",450,453,58,88,0,0,179,0.39777778,a8735520-d41f-443c-9db3-67ce2a5b4cc6,28598023.4118042,23287.2299600309
4073,37,119,003008,2,371190030082,Block Group 2,0016287,"Block Group 2, Census Tract 30.08, Mecklenburg County, North Carolina",1005,682,131,16,0,0,223,0.22189055,493a95da-e639-4917-993b-473e0326b180,8701374.68695068,12503.350841034
4074,37,119,006203,3,371190062033,Block Group 3,0016642,"Block Group 3, Census Tract 62.03, Mecklenburg County, North Carolina",698,626,20,0,36,34,112,0.16045845,35510f1e-ecb8-496e-ade7-bfe8458afc1a,64418036.0263672,42435.136192946
4075,37,119,002905,2,371190029052,Block Group 2,0016275,"Block Group 2, Census Tract 29.05, Mecklenburg County, North Carolina",488,464,30,0,0,9,64,0.13114754,9f3dc494-9f19-4113-b367-e1a4c1767407,16575566.6652832,21385.8448049414
4076,37,119,005519,2,371190055192,Block Group 2,0016444,"Block Group 2, Census Tract 55.19, Mecklenburg County, North Carolina",1196,1029,80,12,13,22,257,0.21488294,5c208d99-5995-4f9b-a6a3-d008554db900,48942762.2305908,37117.8663655969
4077,37,119,005838,2,371190058382,Block Group 2,0016561,"Block Group 2, Census Tract 58.38, Mecklenburg County, North Carolina",1088,933,30,63,0,95,161,0.14797794,b3d06f51-c910-4106-a028-bda97ef3769a,14846591.6049805,17541.4114905317
4078,37,119,005824,1,371190058241,Block Group 1,0016531,"Block Group 1, Census Tract 58.24, Mecklenburg County, North Carolina",1909,1291,344,266,0,27,1100,0.57621792,d6636ef3-2a46-46e2-8052-afe1810f4e86,159959570.35553,63849.382309686
4079,37,119,000500,3,371190005003,Block Group 3,0016141,"Block Group 3, Census Tract 5, Mecklenburg County, North Carolina",1708,956,170,12,431,65,762,0.44613583,57e91044-4b75-4435-bdea-68ce253f5f8e,9806734.04003906,12869.5786271531
4080,37,119,003103,1,371190031031,Block Group 1,0016310,"Block Group 1, Census Tract 31.03, Mecklenburg County, North Carolina",984,1107,62,48,0,13,224,0.22764228,e2985248-b388-449c-a5f5-48fddf31fa39,12536437.8546143,18172.118238972
4081,37,119,005513,2,371190055132,Block Group 2,0016432,"Block Group 2, Census Tract 55.13, Mecklenburg County, North Carolina",557,425,0,0,26,13,111,0.19928187,211584f1-817d-4835-8fce-b7e8933bb040,12143385.0869751,18546.5195226688
4082,37,119,003102,3,371190031023,Block Group 3,0016309,"Block Group 3, Census Tract 31.02, Mecklenburg County, North Carolina",984,550,89,120,89,98,457,0.46443089,a56b1ab3-f109-4446-99cb-a638700862d3,6612752.67474365,12599.6243629184
4083,37,119,006302,1,371190063021,Block Group 1,0016663,"Block Group 1, Census Tract 63.02, Mecklenburg County, North Carolina",1574,1456,190,54,23,17,440,0.27954257,e57f8b81-2d0d-4be4-b864-f3bc9a0b7b3c,153687454.732117,54800.0687001665
4084,37,119,006005,1,371190060051,Block Group 1,0016611,"Block Group 1, Census Tract 60.05, Mecklenburg County, North Carolina",1455,1239,233,0,51,8,325,0.2233677,7b1c7865-ad8a-46de-8dfb-26ee82b239b5,186706180.223816,54906.5236409012
4085,37,119,003203,1,371190032031,Block Group 1,0016323,"Block Group 1, Census Tract 32.03, Mecklenburg County, North Carolina",1402,1085,87,60,42,73,164,0.11697575,f70497d5-94ce-4c73-bc8c-303c302746eb,7093258.76226807,10755.5930621435
4086,37,119,005835,1,371190058351,Block Group 1,0016553,"Block Group 1, Census Tract 58.35, Mecklenburg County, North Carolina",1428,1191,119,11,8,0,240,0.16806723,2747c43c-295c-43c5-8420-d23c87f1a590,57745645.5519409,31856.5628074095
